Name	Mean(log(thyroid_black))	Mean(log(thyroid_white))	logFC	M-W U test pval	Adj pval
NETO1	3.508885368497863	3.131852534244188	0.3770328342536753	0.18593967051637417	0.5432910764389871
C14orf164	2.729195589288473	2.3521217837693316	0.3770738055191414	0.06023406363614747	0.329721300553507
KIAA1467	7.893955428200405	7.51666863928219	0.377286788918215	7.555423015908058E-4	0.03010927001438021
ASIP	3.0547794588882953	2.677315703353615	0.37746375553468026	0.08975935402284896	0.3973498676383387
CTTNBP2	7.523956865719418	7.145915909681693	0.3780409560377249	0.02704319352302942	0.2222520940620089
FMO5	6.152794823658886	5.774293290371703	0.3785015332871833	0.024721599651278736	0.21237253436277753
LRRN3	7.763710894537467	7.384961435382631	0.37874945915483593	0.16298579458374185	0.5160461215158391
FLVCR2	6.88627944837668	6.507527618370737	0.3787518300059425	4.128241390769505E-4	0.02059822800238198
MIOX	8.505585444063655	8.12659425671772	0.3789911873459353	0.12026187451709103	0.4511244611133392
TUBB8	3.8864558180422484	3.507293188722388	0.3791626293198602	0.05344301225984971	0.3116195193916882
CD79B	6.619543393193637	6.240341359193685	0.37920203399995156	0.01812507062065627	0.18247307138938199
LTC4S	8.128610017716442	7.749366411941177	0.3792436057752644	0.012145807487020321	0.15181842550007832
BANF2	3.652775017573215	3.2731827241030493	0.37959229347016565	0.4854587723914561	0.7977240063875483
IRS1	9.677440476069386	9.295919102101346	0.38152137396803987	0.01350005452429448	0.1593408898227162
PRR18	2.3103823280462	1.9285440711944835	0.3818382568517167	0.015369627613747383	0.16892677012768095
HIST2H4B	5.717918307265816	5.335723465395122	0.3821948418706942	0.4151424239588636	0.7502057774497741
AC007461.1	3.142036171725782	2.7598185954688006	0.3822175762569815	0.17784008967792952	0.5336667841842895
KCTD8	6.452322246324622	6.0697997602343845	0.3825224860902372	0.09821141076974971	0.41241093219706754
TNMD	2.3922594728053745	2.008527983171756	0.3837314896336186	0.021149446752713463	0.19542045878255587
TSPAN33	8.786511415565363	8.402321707876714	0.38418970768864824	0.04393226170191433	0.2809320049562022
MFAP5	8.14163059787622	7.757038169788523	0.38459242808769734	0.24105241461688387	0.6059415562460578
CCKBR	3.490226891865107	3.1053352039514777	0.38489168791362927	0.10103887929254651	0.41782926196091213
H1FNT	1.790740888336467	1.4057809150149059	0.3849599733215612	0.004823139301476154	0.09207443706340011
TRPM2	4.91577273315204	4.530197928441488	0.3855748047105516	0.00921091866753776	0.13156803982211582
AL359736.1	1.1961911167661716	0.810352962331415	0.38583815443475666	0.30806798548764036	0.6669679210295895
CAPSL	6.574657917406296	6.187909687995647	0.38674822941064946	0.4429548016328654	0.7682887850782295
TTC34	5.873459985647502	5.486547114929904	0.38691287071759817	0.012856714502864519	0.15526955207305612
AOX1	9.153027859937797	8.765957811549997	0.3870700483878	0.15942272306091054	0.5109832158369065
TLE4	8.760232660959566	8.373109690619149	0.38712297034041754	0.0020268578157600636	0.054363968395614554
RSPH10B	3.1419569560241585	2.75346126051245	0.3884956955117085	5.452111200476839E-4	0.024218011995874193
TAS1R1	1.4418331277598027	1.0525842635375282	0.38924886422227445	0.007158685408812371	0.11386373682558157
GPD1L	10.014651209899299	9.625131029950175	0.38952017994912325	1.2661569852912002E-5	0.0019878664669071844
DLX1	5.220247151008857	4.830534351180896	0.3897127998279606	0.012368131194171794	0.1525039981775604
EBF4	10.455348155286204	10.065542343002685	0.3898058122835195	0.055281404995183414	0.3160028084658758
TEKT4	3.963322324699856	3.5732312272715285	0.3900910974283276	0.1545869337130963	0.5056280956865858
UNC13C	4.435632452959533	4.044637719188724	0.3909947337708086	0.08958609548966001	0.39725881934689267
HGD	10.926510997316466	10.534719611243043	0.39179138607342345	0.11787436314535871	0.44742140508613437
INMT-FAM188B	4.377160827647157	3.9853520287907895	0.39180879885636744	0.17931985284358554	0.5355482387647392
RAB40B	8.569768166919749	8.177115988943259	0.39265217797649044	4.006396980837934E-8	3.0401875756258523E-5
FNDC1	10.156742429775324	9.764083735986643	0.3926586937886807	0.11300257240749256	0.4397441984370202
CD69	7.538141457589989	7.145054526020792	0.39308693156919716	0.14124262865477333	0.48671915857345915
SCN4A	6.579294623689769	6.185911920109443	0.39338270358032634	0.02555601959128162	0.2159750481653925
HOGA1	5.465567201074476	5.072134963286282	0.39343223778819425	0.03987244367640319	0.2672642415291332
TMEM236	1.391863155861611	0.9981806492284788	0.3936825066331322	0.008138013000941968	0.12392098057956115
CC2D2B	3.3678701866045118	2.9738383588647617	0.3940318277397501	0.00891949733188746	0.12984962862376853
FAM72A	4.726556029937382	4.3323285363384025	0.39422749359897935	0.001116048197788433	0.037779683602458994
KBTBD4	2.316111016951551	1.921748709349952	0.3943623076015992	0.23812221053755311	0.6028212557845896
CXCL14	9.433696371837966	9.039183917738411	0.39451245409955504	0.3833676295409977	0.72758350033354
HPDL	4.749839267446627	4.355136813528212	0.3947024539184154	0.021772902979728448	0.19896041598937006
ZNF628	6.796049367439904	6.401083337942277	0.3949660294976276	1.6579793973292567E-6	5.350674944368805E-4
ROPN1	1.0581528381709595	0.6631744418475296	0.3949783963234299	0.013992134028355419	0.16261949261289654
ZSCAN23	5.635590203910646	5.240028674637213	0.3955615292734329	0.003276561450044846	0.07259457071559214
LILRB2	5.434388511493712	5.037006110562568	0.39738240093114374	0.01588120892876843	0.17093887530185026
LGALS2	4.313038305640295	3.915637161043097	0.3974011445971981	0.5611469465789105	0.8375355016468709
LUZP2	1.1955155782920228	0.7978915837341933	0.3976239945578295	0.004201641124819577	0.08492817776383367
CYP27B1	7.223489386362953	6.825722202012515	0.397767184350438	0.0345381824424047	0.25000372759979106
KLKB1	5.299270750303431	4.90130008143708	0.3979706688663507	0.009435030503403219	0.13351264609788613
SPINK5	5.3626128767665575	4.9641447591250145	0.398468117641543	0.09821141076974971	0.41241093219706754
CX3CR1	4.899753349208789	4.501016968828204	0.39873638038058434	0.07951637588804061	0.3750718046291105
VPREB3	5.28348775877303	4.884193116657355	0.39929464211567556	0.1939939478228182	0.5535910024677475
AC007401.2	1.8625712095420992	1.463216466350882	0.3993547431912172	0.03300156639052887	0.244182416508036
C1QTNF4	4.731843462040259	4.3301233390019656	0.4017201230382934	0.07225675802297726	0.358762289289657
CX3CL1	9.377441836102463	8.975056083415591	0.4023857526868717	0.0043247844344054265	0.08664793632496329
EDN3	9.252561275183457	8.849670771169913	0.4028905040135431	0.5116299583584987	0.8132138943641978
IZUMO1	2.7813579087745595	2.378176245792295	0.40318166298226465	0.014610893829842264	0.16630849901817957
ASB3	1.0447863421249675	0.64129132631373	0.4034950158112375	0.0520979680380762	0.30805460841215704
TNFRSF11B	11.358370985096212	10.95475588055015	0.403615104546061	0.0508899976980387	0.30437065289874576
GOLGA8K	5.2258133877184525	4.821772246635587	0.4040411410828657	0.007237711125004265	0.11491996077469718
CIB2	7.512793958691872	7.108499794028874	0.40429416466299806	0.005178760534326532	0.09458340284690234
TRERF1	5.953026899915793	5.548397230018992	0.40462966989680105	1.3518456420669178E-4	0.010301176917708245
GSTM4	10.61302301216974	10.2081276335302	0.40489537863954084	9.481859881699251E-7	3.6741198333086546E-4
ISM1	10.465815444514295	10.060711442579796	0.40510400193449847	0.07095793347578327	0.3555119352024663
LIPG	12.220464927689703	11.815243630224526	0.405221297465177	0.013744149484128942	0.16117736664839427
C1QB	10.059767917098029	9.652547764203153	0.407220152894876	0.08418256510760613	0.3844365285204922
RP11-366L20.2	5.2126082542955485	4.804369517729656	0.4082387365658926	0.07431579177560854	0.3640673256984048
SALL1	9.85023275287451	9.441686823464055	0.40854592941045453	0.0018186657759646785	0.05127173546728905
RHD	2.9256095936244293	2.5163808384190163	0.409228755205413	0.014685252087347389	0.1665303929108161
SSX2B	4.263009203137735	3.853678578236477	0.4093306249012585	0.1775452310570691	0.533485191884399
TSNAXIP1	5.816754593424906	5.40718128960561	0.4095733038192959	0.0069453431553557765	0.11223477333215563
GADD45G	9.213486894027426	8.803297250255891	0.41018964377153466	0.013639064074609464	0.16035805999147035
LPA	1.0091184795473018	0.5988082415798254	0.41031023796747645	0.017550413151172894	0.17910716642038343
KCNJ10	3.3965042233106715	2.9857722074746533	0.41073201583601815	0.010003462704394561	0.13822690650412273
CORO2A	5.4095525471621935	4.998647304857296	0.41090524230489756	0.004633786902048742	0.09035388336200395
SCARA5	8.343944885169	7.9328016215516834	0.41114326361731646	0.1853305054708939	0.5423813539508147
PGF	11.321627332148179	10.910224986128874	0.4114023460193046	0.03969573262998838	0.2670626829173803
C2CD4B	4.930567089522817	4.518909085756916	0.41165800376590056	0.24400791783421594	0.6086662374464786
FRMPD3	7.40907256650192	6.996695961479449	0.4123766050224713	0.017550413151172894	0.17910716642038343
KLHDC7A	5.767419508726028	5.354413770869528	0.4130057378564995	0.03285117389444936	0.24340340885504952
CCR6	3.1334857841561683	2.720164532494507	0.4133212516616611	0.21728710877725232	0.5777825704557336
FGFR4	4.925785425950639	4.512448934406404	0.4133364915442348	2.494499135863304E-4	0.015055786824117541
WNT2	2.8030179073652857	2.3889120282790217	0.41410587908626395	0.03960762663439865	0.26696302600505856
TBC1D3H	5.374377401878458	4.95977754852397	0.41459985335448746	0.030312770987233728	0.23491752562531942
KCNIP1	4.321966961752081	3.907350502800656	0.4146164589514254	0.107487537894838	0.429572754035723
APOE	11.646046689613854	11.230823498584101	0.415223191029753	0.16548749571938803	0.5196307365588785
C1orf194	4.690872316415896	4.275195567066009	0.4156767493498865	0.189007709821982	0.5475991745590099
TCL1B	0.5776329451142819	0.1613123589894895	0.4163205861247924	0.03987244367640319	0.2672642415291332
ZBTB32	3.9891340491822715	3.572729657176111	0.4164043920061604	0.012561555556439563	0.15333180281090972
SLC26A4	12.336511515475703	11.91992477072861	0.416586744747093	0.1763694365390016	0.5320589992129033
AGRP	1.0497410629521282	0.6326652976195727	0.4170757653325555	0.03916958236551171	0.26548434463740206
FOXE1	11.773953513882985	11.35662938317159	0.4173241307113944	0.0016200904776427771	0.04782023951188048
CATSPER1	2.62932315685613	2.2116290455294036	0.4176941113267265	0.10970810845205248	0.43368874997368784
RP11-683L23.1	2.8395934455414578	2.4215632924863133	0.41803015305514446	0.09971142623502738	0.4158334084250787
C19orf81	3.994036098584155	3.574555951606765	0.4194801469773899	0.11960701119777195	0.4498725501722063
C15orf48	7.112094964634472	6.692518990751009	0.4195759738834628	0.1320643553867371	0.47086061869680035
CLPSL2	1.5122756515483198	1.0910158672960264	0.4212597842522934	0.19117743773855356	0.5503831008685642
CDH2	5.378919076702856	4.9556130570751025	0.4233060196277538	0.09080457770406014	0.3996454734524755
CEACAM5	2.1106538006535733	1.6868577259431674	0.4237960747104059	0.23958415390533683	0.6037507417910606
BCHE	4.990041942513808	4.566210740381356	0.42383120213245196	0.08206411992615203	0.37980984805465845
VSIG2	10.769534416026936	10.34479383148897	0.42474058453796637	0.007582375543436548	0.11832924027169359
RGS16	11.231860196034436	10.806141987183713	0.4257182088507232	0.008589935409845428	0.12801956111628882
CTNNA2	2.2204810217224034	1.79460973086971	0.4258712908526934	0.050998835022086575	0.3047213856372181
ASGR1	7.976279257427645	7.550300729541754	0.4259785278858912	0.0035480447307237872	0.07665123444358436
SIGLEC11	4.295357108606948	3.867541456704233	0.4278156519027152	0.01885491057945876	0.1865295087019618
RP11-977G19.10	1.6988712759640194	1.2709066185419176	0.4279646574221019	0.16051272036204822	0.5116852202404379
C16orf71	5.424423165254576	4.99608805356311	0.42833511169146643	0.0015308842150669744	0.04631306200132847
KLK6	1.8064096224786539	1.3777933873748907	0.42861623510376323	0.0656833892582328	0.3447336844873014
AC007952.5	4.96115517213808	4.532170111038721	0.4289850610993593	0.017420090609717387	0.17853387179750874
TRIM6	7.132085782225986	6.70296018854021	0.4291255936857761	5.075315182679896E-4	0.023165824588212095
LUM	11.794418251993422	11.364981224676322	0.42943702731709976	0.20458172399802577	0.5658074954369089
SCIMP	4.775041812069063	4.345419994722113	0.42962181734695015	0.008072092127449304	0.1234332005248587
AREGB	1.938022609519474	1.508303796299435	0.4297188132200389	0.29774408226569526	0.6584717943197137
FAM183A	2.1685966564916037	1.7384636542281318	0.43013300226347195	0.189007709821982	0.5475991745590099
SH2D6	7.472558970974709	7.041090110888574	0.4314688600861345	0.051436135491849555	0.3060290426584659
SH3D21	9.442790971871872	9.01119934618759	0.4315916256842822	0.004400232009640348	0.08764245878564902
INHBC	3.088996239431184	2.6573466262252468	0.4316496132059373	0.029482153531184996	0.2326382062868029
SMTNL2	3.4510731249834397	3.019141520162856	0.43193160482058346	0.03613550916282815	0.2555727739314277
QRFPR	3.1521741192668107	2.719340794490042	0.4328333247767686	0.07225675802297726	0.358762289289657
AC003006.7	2.728315876542364	2.2950875293481547	0.4332283471942091	0.07566459754047761	0.36727176183560184
TBXAS1	6.5965156551720705	6.163104149557995	0.4334115056140755	0.008871735955065962	0.12956860883212615
CFTR	2.4072999553879963	1.9732389084959925	0.43406104689200387	0.06595270234429462	0.3450533223482602
RNF157	6.10814100728056	5.673081708906929	0.43505929837363055	0.009976977554718824	0.1381754488414747
RIPPLY2	2.823110876155749	2.3873573843762834	0.43575349177946565	0.02543534469167319	0.21545511512779167
HSFX1	3.1076219931184577	2.67122862107613	0.43639337204232787	0.13951603213148822	0.4846206326871378
LY6G6D	2.483829461839778	2.047164956966703	0.43666450487307484	0.21762895830378937	0.5782694176580992
AMZ1	2.154022637411792	1.7173562400351285	0.4366663973766636	0.004189503409022577	0.08487123035052188
GOLGA8N	9.16767338526296	8.730937180431118	0.43673620483184195	0.017594043527677683	0.17910716642038343
COL13A1	5.271178301448518	4.8335962037951345	0.4375820976533831	0.022304607540510446	0.20159380274331326
AATK	6.877432453961306	6.4394411109509395	0.43799134301036613	0.0024950752359642614	0.061655780457776296
C17orf61-PLSCR3	3.325080981363419	2.8869314112017994	0.4381495701616194	0.005995367461023471	0.10329553683384478
LTB4R2	4.945051800990963	4.506884339999971	0.438167460990992	0.01951447454468691	0.18934342589655728
LGALS4	5.544205772085446	5.105828002415576	0.4383777696698701	0.10668893933204382	0.4276951272540573
SELE	7.2732817211543725	6.8342659410017115	0.4390157801526611	0.08600947328857955	0.3879159305427466
GNG4	3.8131397007254133	3.372303255346626	0.4408364453787872	0.016366667487385245	0.1733971775917743
AL121761.2	4.503478712676553	4.062441544761537	0.4410371679150158	0.08401805174680554	0.3839740924498928
SMIM22	5.015775085242864	4.57400246061636	0.4417726246265037	0.2530267924708043	0.6186231634418429
CAMK1G	1.9812223855592068	1.5389791284828211	0.4422432570763857	0.027814394638105533	0.22553684556953607
RP11-481A20.11	1.687722957331957	1.245327552980939	0.4423954043510181	0.12926404564331673	0.46635435801427977
NPY	4.860999006271577	4.4186031180331495	0.4423958882384271	0.08352607263948408	0.3826859962038451
VNN1	3.477213932247365	3.033989230026072	0.44322470222129295	0.013814603067021869	0.16158738025472208
TAS2R3	1.8282508090724774	1.384933546282917	0.4433172627895603	0.001807384546782087	0.051032693590690494
SFRP1	7.510215837709047	7.066552545168431	0.44366329254061565	0.051436135491849555	0.3060290426584659
ZNF804A	2.2668371863952266	1.8231260570471193	0.4437111293481073	0.013090508273597368	0.15643329178396015
PRTG	8.149072923466594	7.704984484253355	0.44408843921323893	6.81281052637317E-4	0.0280078793016497
PEBP4	11.006977787012168	10.562396973555353	0.444580813456815	0.07718663261709136	0.37109898448322803
TENM4	7.720930699932451	7.276104292274957	0.4448264076574935	0.008094012442513177	0.12366455923074661
ASB4	2.83020762161884	2.3848333256083247	0.44537429601051537	0.03679185016719211	0.2584084748341314
AC006116.20	4.017654167341702	3.5721586362395765	0.44549553110212514	0.003475761544921796	0.07571838427765042
RP11-680G10.1	1.5820896620801463	1.1360367501915019	0.4460529118886445	0.18441952747212398	0.5418922933724301
GPR62	3.039019412123615	2.5909724454454963	0.4480469666781186	0.004554716703458195	0.08938631530536707
AC004076.9	4.452311672802207	4.0026191845785215	0.44969248822368524	0.1373200499576248	0.4807521625967442
