Name	Mean(log(prostate_black))	Mean(log(prostate_white))	logFC	M-W U test pval	Adj pval
HIST1H2BJ	7.807675246622676	7.191121286061876	0.6165539605607995	0.08617349946252506	0.5135444280796814
LPAR5	5.5246194883889395	4.907762248624211	0.6168572397647285	0.16156013639755507	0.6114470790279346
TOP2A	5.995379959440712	5.3784631133802545	0.616916846060457	0.07246030151488503	0.4894833127555957
PDZK1IP1	9.554618515856344	8.937080987150807	0.6175375287055367	0.31805886883241385	0.7347143733099849
ASXL2	7.4692333760495115	6.8515760565597	0.6176573194898118	0.001897994437145667	0.21973333510721935
UNC5D	5.716130742982975	5.09819236095762	0.617938382025355	0.38814512929966416	0.7738258450799654
HIST1H2AM	4.753086860774469	4.133374868812647	0.6197119919618226	0.045292586135719515	0.43782833264528864
GZMK	6.025383305060712	5.405422253053597	0.619961052007115	0.12844555919128708	0.5756029832656792
PRSS16	8.79999796556588	8.1797490223302	0.6202489432356817	0.2631949773954435	0.6949843306257528
RHBG	2.478313160245768	1.857405691494463	0.6209074687513052	0.04693626275077578	0.4410749314845865
MMP7	10.75614728959182	10.135057159871048	0.6210901297207716	0.31563309940426953	0.7311511073964075
ASCL2	6.620728018685867	5.999108579940622	0.6216194387452445	0.1954999853620205	0.6407136464662799
SCGB1A1	10.910766652462554	10.28910125465947	0.6216653978030848	0.3379034786038372	0.7465604940353128
OAS1	8.75307367910472	8.131235776133206	0.6218379029715138	0.11866556904392245	0.5635299461350497
UGT8	3.8068402442951816	3.1849132809748917	0.62192696332029	0.10947926028487531	0.5500238036712136
CXCL14	8.337698016773702	7.715060114992303	0.622637901781399	0.34811775887360896	0.7510864381715633
MMP10	4.270720493876525	3.647840931691319	0.6228795621852061	0.31321951247685287	0.7298303174550211
ESCO2	3.3379189096445456	2.714338004348075	0.6235809052964707	0.05528472009461627	0.46164388920823085
CERS3	4.494640717430429	3.87091406497244	0.6237266524579894	0.3585261905947641	0.7591534685631721
SPINK8	3.2830787263210572	2.659323951609934	0.6237547747111232	0.36380303834802796	0.7618237247780022
RP11-159G9.5	7.152306345766888	6.528212085245881	0.6240942605210069	0.05464991333382285	0.4603534790173828
WNT7B	7.585388844120413	6.961248610128461	0.6241402339919517	0.0527818688772288	0.4581808369838374
ACE2	4.46078481017393	3.8366348346430406	0.6241499755308895	0.01787514496116538	0.3485461884718885
DSC2	8.372308341043246	7.747641775762035	0.6246665652812107	0.043697699003799384	0.43487567992196413
MTUS2	3.9447380433636208	3.3191193632548317	0.6256186801087891	0.21897681134426172	0.6610319390355867
BCL2L14	5.778429684857043	5.152508796248206	0.625920888608837	0.09279868315110751	0.5248552003434297
ADD2	4.5914390579253705	3.965481982208537	0.6259570757168333	0.28520583699933266	0.7095858884469736
AQP5	6.040796301725897	5.414507247397686	0.6262890543282111	0.09777669633018937	0.5318725189860839
IFIT1	8.51768921682683	7.891012902042582	0.6266763147842473	0.06780217305308767	0.4819723558324874
DIAPH3	2.6895986374147656	2.0627358168697327	0.6268628205450328	0.039674882166204295	0.4218090799830196
MAP1LC3B2	6.933859119490084	6.305965934840323	0.6278931846497606	0.0035558980473835433	0.2375769481397835
GPLD1	5.945381098189733	5.316945068364137	0.628436029825596	0.06856096510470588	0.48265647332311695
SERPINB13	2.5245874255718883	1.8957792327956813	0.628808192776207	0.13356496238820892	0.5798534195504317
RASSF5	8.82615880698489	8.197076939294956	0.6290818676899352	0.05464991333382285	0.4603534790173828
PPAP2C	10.750770363468016	10.121460280259447	0.6293100832085692	0.16156013639755507	0.6114470790279346
KLRC1	4.281521847261555	3.6521403302409667	0.6293815170205881	0.07087931349847976	0.48729862492801557
PCDH8	4.198401167153794	3.5683093625817297	0.6300918045720647	0.404911339314322	0.7848281515104759
FRMPD4	2.491268932929738	1.8609902355628487	0.6302786973668895	0.06705030226928144	0.4815142369590511
MRC1L1	5.285405452637406	4.654357990663637	0.6310474619737683	0.2568266181182034	0.6893627662739455
TMEM179	3.905506700691565	3.273975894706475	0.6315308059850899	0.12594371174694086	0.5721344171452449
RP11-73M18.2	2.3400070286020447	1.7082026926137237	0.631804335988321	0.6158531787832358	0.885094546401538
FOXQ1	7.858457255814819	7.226403633588015	0.6320536222268034	0.25472780099219217	0.6880899898649961
AC104667.3	3.7883520222602916	3.156011134710943	0.6323408875493484	0.07737722597144348	0.49777253245917646
LGR5	4.3713178159768065	3.737683741762664	0.6336340742141426	0.12347998909165192	0.5700424743566957
TF	7.933838966313737	7.300110260567096	0.6337287057466412	0.12226231944253751	0.5681656957610343
SUCNR1	2.234632516687916	1.6005060452586215	0.6341264714292945	0.35329773817760357	0.7551946487899668
SERPINC1	2.250155653320111	1.6159638239273126	0.6341918293927982	0.018365795308324384	0.3506057276259997
COX6A1P2	7.487705414095668	6.851904480128692	0.6358009339669763	0.002786606368913924	0.23133498082343953
NBPF16	6.741542040577632	6.105615854033031	0.6359261865446006	0.020448195746372022	0.3668990551063323
GPR126	7.298450525253501	6.661440081782299	0.6370104434712021	0.10086448311810714	0.536490644435446
DNASE1L3	6.2523269522165865	5.615291518800745	0.6370354334158419	0.054021197706493385	0.4597355386124568
F2RL1	8.173839401777554	7.536396878437245	0.6374425233403098	0.039674882166204295	0.4218090799830196
RUFY4	3.7956279600896172	3.158129594070693	0.6374983660189244	0.28520583699933266	0.7095858884469736
ACOT1	8.186151138228881	7.548544402306357	0.6376067359225246	0.03465996195553345	0.41310682404069055
GPR15	2.3500243794953315	1.7118965897319858	0.6381277897633457	0.11515231053693309	0.5576053920496212
LCK	6.839229432722069	6.200997031768741	0.6382324009533287	0.02906882057059601	0.39566618851397195
CD1E	5.303845154381463	4.665028604582557	0.6388165497989062	0.07993575936792385	0.5028635749943451
RPGRIP1	3.322836387151294	2.683985390161041	0.6388509969902527	0.02491227622279102	0.38416797169303135
TMPRSS13	5.98924965213478	5.349963053847799	0.6392865982869811	0.13618317830027737	0.5820624367999652
LIPH	8.063082233226039	7.423704539757872	0.639377693468167	0.026236653290508394	0.3878891201619541
GC	1.895789883259477	1.2553263473451988	0.6404635359142783	0.20430118411189124	0.6490028196486592
HIST3H2A	8.567699047457134	7.9262986791367736	0.6414003683203608	0.05722611646616027	0.4646464703886361
CPLX2	3.0409860989961923	2.3992013201351705	0.6417847788610218	0.09279868315110751	0.5248552003434297
SYT4	3.8374590525945766	3.195268234197849	0.6421908183967275	0.5538180589167812	0.8645011133103984
ROBO1	9.43000228697094	8.787753573220064	0.6422487137508757	0.058551625189977696	0.4674889074791205
TMEM246	8.183078614867043	7.5403341739116625	0.6427444409553802	0.030969438957603734	0.4022934538487013
TSPAN12	8.80307789989333	8.159998208952675	0.6430796909406542	0.011611624811214027	0.314221264579242
AL136218.1	5.674632009380262	5.03101092283562	0.6436210865446421	0.4163255932097778	0.7916184697782912
IZUMO1	2.3371601454690474	1.6925487780261774	0.64461136744287	0.06630530837604065	0.48033105654115044
TRIM55	1.8952030153495731	1.2504681453125643	0.6447348700370088	0.08709587368619509	0.5146625735149205
TBC1D3H	4.846203803846036	4.201245271623093	0.644958532222943	0.07087931349847976	0.48729862492801557
TNNT3	6.196852723432	5.551590163725698	0.6452625597063024	0.278475686170783	0.7060558536185856
PVRL3	8.234626392799994	7.588986011166688	0.6456403816333056	0.134869160028105	0.5808080261129932
GNPTAB	9.95692195597662	9.311123783046805	0.6457981729298155	0.013190791242962852	0.3211640242203736
MPPED2	9.44692205888489	8.801123320992172	0.6457987378927186	0.03297575528490038	0.4090970403600856
MAP10	4.5299850723996835	3.8839855201681748	0.6459995522315087	0.013006414316369508	0.32096587741154675
CSMD1	2.683909610305134	2.037736446863438	0.6461731634416958	0.18364989322735292	0.6299928151170751
ADAM2	2.080316429888995	1.4340638283276197	0.6462526015613752	0.6515842081026086	0.8988525676385932
CD1B	1.5037043173089575	0.8573453708975252	0.6463589464114323	0.17392336280845222	0.6196189912886408
CDHR5	1.640381954937126	0.9939846205180854	0.6463973344190405	0.05990253364656484	0.46962761204099823
CCKBR	3.864099997151337	3.2169889203400386	0.6471110768112984	0.1309858655768824	0.5777463269281139
FAT2	7.219958761985419	6.572688946863362	0.6472698151220566	0.3718088552119675	0.764868730500435
TFF2	1.975881672251707	1.3285471290527517	0.6473345431989552	0.17873741481244032	0.6256324809848478
CD3E	7.883838081614837	7.236184793292473	0.6476532883223634	0.06339321636524808	0.47335680871008534
RP11-529K1.3	3.2738178145961365	2.6258367665877125	0.647981048008424	0.5504633571722519	0.8631856949217369
FOXN1	4.958410260395324	4.310386505482764	0.6480237549125594	0.2246708556870184	0.6642379259370095
PLEKHS1	7.583083967026403	6.934308996505027	0.6487749705213766	0.10510183198417622	0.5420885199931513
C1orf106	8.515385104644162	7.8664310653798974	0.6489540392642645	0.35329773817760357	0.7551946487899668
CALR3	1.408686319741644	0.7596808067573587	0.6490055129842852	0.10086448311810714	0.536490644435446
ADAM18	0.8330176360627047	0.18393619117449428	0.6490814448882105	0.33286928131720006	0.7434652135576217
VDR	6.040770665449733	5.391672424949685	0.6490982405000478	0.050967493431550936	0.45434164971874974
CDON	6.503070874508214	5.8536787332156415	0.6493921412925729	0.02762144381479592	0.39116775641917834
CAPSL	2.702296459132842	2.052630288306271	0.649666170826571	0.37720628188213645	0.7682488040301353
FAM27C	0.7030833316968113	0.05325672025504862	0.6498266114417627	0.40774722002821007	0.7868912123719151
LPPR1	3.45934505854073	2.8094728334720673	0.6498722250686626	0.24238547129647525	0.6800684337161311
BRCA2	3.9769089877406834	3.325664247529783	0.6512447402109003	0.045292586135719515	0.43782833264528864
KIR3DL2	1.5352486195599169	0.883919596885609	0.6513290226743079	0.03339010041956847	0.40977123237276347
FCRL2	2.3211912912110217	1.6688897821609865	0.6523015090500353	0.08167933489449797	0.5056234014611138
SSPN	8.601540547401397	7.949213527582291	0.652327019819106	0.04317672202103939	0.43372005595541613
LAMP3	6.699995721619666	6.0474739524482795	0.6525217691713863	0.07822255303453574	0.49985583714560167
SERINC5	9.366923507776384	8.714380965637183	0.6525425421392015	0.06058762149622021	0.4701413560669631
HIST1H1D	3.7561053486072677	3.103395984885594	0.6527093637216739	0.09777669633018937	0.5318725189860839
ASS1	11.943077098751	11.289999692699485	0.6530774060515157	0.05722611646616027	0.4646464703886361
CENPA	3.5270382071619704	2.8735569523919007	0.6534812547700697	0.014956939982499029	0.3321899889771614
CDKN2B	7.5492178443556766	6.89528388719966	0.653933957156017	0.007160087847477015	0.2786314527313064
DEPDC1B	3.358427024752466	2.703812719449857	0.654614305302609	0.015165496110931875	0.3339709977899532
SYT1	7.286138990802261	6.631449787289626	0.6546892035126346	0.15709906258286033	0.6075787062559042
ALDH1L1	9.102310324026869	8.447533039861378	0.6547772841654904	0.2505660290718701	0.683949118923396
NRG4	8.386151941162874	7.731239994054194	0.6549119471086797	0.17392336280845222	0.6196189912886408
TRIM31	4.725211334326717	4.070045754611884	0.6551655797148337	0.28520583699933266	0.7095858884469736
KLK15	5.100090871229297	4.444355299395876	0.6557355718334215	0.28520583699933266	0.7095858884469736
CRTAM	3.6099559447495104	2.9539707019832027	0.6559852427663078	0.09279868315110751	0.5248552003434297
E2F7	3.0433750676839133	2.3867608884738325	0.6566141792100808	0.09086533989012524	0.5213735255447262
NCKAP5	4.382316619189177	3.7256372661717077	0.656679353017469	0.01739601696418258	0.3477675751390704
TLR7	4.426142832524953	3.769456727377117	0.6566861051478363	0.05722611646616027	0.4646464703886361
GDPD1	6.430783824589641	5.773598146927244	0.6571856776623966	0.007268445373608712	0.2798581969221181
ZBP1	4.146207554501682	3.4865129911160286	0.6596945633856537	0.11399957779373404	0.557208886414247
BHLHE41	8.66615899570432	8.006177711997442	0.6599812837068786	0.08802619991559046	0.5159746227430748
C1orf186	5.919210006443335	5.259223906761275	0.6599860996820599	0.04805969953263167	0.44610766966783283
TPX2	4.9208348548899155	4.260635586127367	0.6601992687625486	0.02491227622279102	0.38416797169303135
ZNF107	6.779204472193596	6.118877503140853	0.6603269690527434	0.0048816798031294795	0.2504370495058988
C1orf222	3.3060071016219363	2.645052572220107	0.6609545294018293	0.11631419126901676	0.5593646821735763
SEPP1	13.376923117454796	12.715393302428268	0.6615298150265279	0.0045138114353846515	0.24865619768008274
IKZF2	7.109997262290137	6.44842996490769	0.6615672973824474	0.014346354511983406	0.3290627309474078
UBD	8.67538295367203	8.01303720955407	0.6623457441179585	0.17712183861812136	0.6232115388163111
TMEM232	6.016944459975408	5.354575141451097	0.6623693185243109	0.0037312151432669083	0.23892238020500645
VAV1	6.896130279964398	6.233353150310986	0.6627771296534117	0.041144998793706145	0.42697020970426
FAM21A	9.430000218214984	8.766292373942486	0.6637078442724977	0.0010148712117297176	0.20283538167562284
SIDT1	7.858465429109031	7.193360674033384	0.6651047550756468	0.02833717128583424	0.3944923770793674
ARMC3	2.2929383443919003	1.6273258043527703	0.66561254003913	0.19377360872479632	0.6387339297911295
HIST1H2BH	4.285997294587247	3.619635468302902	0.6663618262843451	0.46998714969350863	0.82436732834616
PLGLB2	4.470507758350714	3.804067625429026	0.666440132921688	0.05990253364656484	0.46962761204099823
P2RX5	4.890026806214221	4.223184184421708	0.6668426217925134	0.09377766428275425	0.5248552003434297
SNAP91	6.728452160561401	6.061528555126902	0.6669236054344996	0.14153826722158291	0.5894568768898852
UPK3A	9.970767117067057	9.303486285770388	0.6672808312966687	0.1920584514980389	0.6374646471081254
IFI44L	7.0992353499925915	6.431228026033926	0.6680073239586655	0.12470710580552935	0.5715062433141169
FRMPD3	3.905285908632002	3.2368526955030594	0.6684332131289428	0.03339010041956847	0.40977123237276347
GPA33	1.9075013775844427	1.2390049924260953	0.6684963851583474	0.019909160647184843	0.36114106942881513
VNN2	5.869981869326782	5.20080325943464	0.6691786098921426	0.16765616948876105	0.616590096673933
AL353791.1	4.823087736497673	4.153717832495326	0.6693699040023464	0.024272076635412088	0.3810716031759698
ENPP6	6.0738308903543	5.404146617255143	0.6696842730991568	0.07907538252466573	0.5016094972271725
C3orf14	9.881538283356063	9.211579149471296	0.6699591338847668	0.23637460528049736	0.6746363127046573
UGT2B11	0.9576249850082535	0.2870890270638727	0.6705359579443808	0.31321951247685287	0.7298303174550211
CDX2	3.8437400551801804	3.171126042988877	0.6726140121913033	0.22852519229482515	0.6676132181702528
STAP1	5.269280057405018	4.596612222203299	0.672667835201719	0.3429863200225286	0.7479902838283189
HIST1H4C	2.02470348067373	1.3517972574554584	0.6729062232182714	0.1954999853620205	0.6407136464662799
HIST2H2AA3	8.309232539418275	7.63562399992537	0.6736085394929052	0.05528472009461627	0.46164388920823085
RASAL1	4.89147364800533	4.217546643856895	0.6739270041484344	0.24645196497188604	0.6814002104247744
ANO9	7.412312022269275	6.738317716556862	0.6739943057124131	0.035092315266474605	0.414462545806119
MED12L	4.244430188807564	3.5703509620249427	0.674079226782621	0.02556704703507473	0.3854528647374015
INA	3.274851877421469	2.6004406331660888	0.6744112442553805	0.15563297681935973	0.6075787062559042
KRT2	2.4537261763022866	1.778814932892185	0.6749112434101017	0.08167933489449797	0.5056234014611138
ITLN1	4.05773159820701	3.3824185212420828	0.6753130769649269	0.44269145959918765	0.8051829483891347
BARX2	7.732313657873252	7.056171508654189	0.6761421492190633	0.17551716577106702	0.6209243634465176
CAPN8	6.573860989239391	5.897645317798109	0.6762156714412813	0.12470710580552935	0.5715062433141169
KLKB1	3.734774978656384	3.0576609776379717	0.6771140010184125	0.12347998909165192	0.5700424743566957
SFTPA1	3.629937936147439	2.952743159524894	0.677194776622545	0.1903544836648059	0.6350496165054854
CASP12	4.028525342700573	3.350881191170514	0.6776441515300591	0.02156456316034172	0.36876415424989994
EDARADD	7.630750370031153	6.952027290464668	0.6787230795664856	0.17076823109623607	0.6171921065141202
ORC1	4.024560063502383	3.345348536944804	0.6792115265575789	2.353230141480811E-4	0.1583768730029917
SLCO1A2	3.0079477268090407	2.3281399879457907	0.67980773886325	0.10837161670405993	0.5486972152945063
EVI2B	7.459213201971338	6.779220169184649	0.6799930327866894	0.04920564429478069	0.45009201099776297
CCDC170	4.063842913521514	3.383609694913645	0.6802332186078686	0.09676438281549438	0.5308051023601758
SYT5	2.4814864140296673	1.800727941823102	0.6807584722065654	0.1484579078821392	0.5996210310598691
UGDH	10.499998430465551	9.819212063824413	0.6807863666411382	0.0021722829325186988	0.23133498082343953
